OPENADMET_CANONICAL_SMILES
O=C(N[C@@H](CN1C=CN=C1)C1=CC=C(Cl)C=C1Cl)C1=CC=C(C2=NN=C(C3=CC=C(F)C(F)=C3)O2)C=C1
O=C(NC1=CN(CC2=CC=C(C(F)(F)F)C=C2C(F)(F)F)N=C1)C1=NOC(C2=CC=CS2)=C1
CC1=CC=CC=C1N1CCN(C(=O)N2CCNC3=CC(Cl)=CC=C32)CC1
CC1=CC(F)=C(N2CCN(C3=C(C)NN=C3C)CC2)C=C1C(=O)O
CC1=CC2=C(NC3=CC=CC=C3F)C=C(C(=O)N[C@H]3CCN(C)C[C@H]3F)N=C2C=N1
O=C(N[C@@H](CN1C=CN=C1)C1=CC=C(C2=CC=C(F)C=C2)C=C1Cl)C1=CC=C(C2=NN=C(C3=CC=CC=C3)O2)C=C1
O=C(NCCCCN1C=CC=N1)C1=CC=CC(C2SCC(=O)N2C2=CC(F)=CC=N2)=C1
O=C(NCCN1CCCC1)C1=CC(C2=CC=C(CN3CCOCC3)C=C2)=NC2=CC=C(F)C=C12
C[C@H]1COC[C@H](C)N1C1=C(NC(=O)NC2=CC=NC(C(F)(F)F)=C2)C=NC2=CC(Cl)=NN12
CC1=CC2=C(NC3=CC=CC=C3)C=C(C(=O)NC3CC3)N=C2C=N1
CCNC(=O)NC1=CC=C(C2=NC3=C(CCN(C4=NC(C)=NS4)C3)C(N3CCOC[C@@H]3C)=N2)C=C1
CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1
BrC1=CC=C2C(=C1)CCCC1=NN=C(C3CCN(C4=CC=CC=N4)CC3)N21
CC1=CC(F)=C(NC(=O)NCCC(C)(C)C)C=C1C1=CC=C2C(=O)N(C)N=CC2=C1
COC1=CC=C2C(=C1)CCN1C2=CC(OCC2COC3=CC=CC=C3O2)=NC1=O
CC1=CC=C2N=C(N3CCCC4=CC=C(F)C=C4C3)C=C(NCC3(N)COC3)C2=C1
CC(C)N1CC2=CC(C(F)(F)F)=NC=C2C2=CN=C(NCC3=C(F)C=CC4=C3CCO4)N3C=NC(C1=O)C23
FC1=CC=C(C2=C(C3=CC=NC(NC4=CC=C(N5CCNCC5)C=C4)=N3)SC(N3CCCC3)=N2)C=C1
CC(C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2)N1CCC2=C(CC1)C1=C(C=C2)OCO1
C=C1C=C2/C(=C/C3=CC=C(CO)N3C3=CC=C(C(=O)OCC)C=C3)OC(O)=C2C(=O)N1
CCNC(=O)C1=CC2=C(N1)C(=O)N(C)C=C2C1=CC(C(C)(C)O)=CC=C1OC1=C(C)C=CC=C1C
C[C@H](CC[C@](C)(O)C(F)(F)F)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C
CC1=NOC2=C1C1=CC=C(C3=CC=C(N)N=C3)C=C1N(C1=CC=C(C#N)C=C1)CC2C
C[C@@H]1COCCN1C1=NC(N2CCOC[C@@H]2C)=NC2=C1N=C(C1=CC=CC3=C1C=CN3)N2
CNC(=O)O[C@@H](CC(C)C)C1=NC([C@H]2OC(=O)/C=C/C/C(C)=C/[C@@H](O)[C@@H](C)/C=C(C)\C=C(C)/C=C/[C@@H](O)[C@H](C)[C@H](OC)/C(C)=C/C=C/[C@@H]2C)=CS1
O=C1C=CC2=CN=C3C=CC(C4=CC=C(N5CCNCC5)N=C4)=CC3=C2N1C1=CC=CC(C(F)(F)F)=C1
CC(C)N1C(=O)C=CC2=C1C=CN2C1=C(Cl)C=C(N2N=C(C#N)C(=O)NC2=O)C=C1Cl
CCNC(=O)C1=CC2=C(N1)C(=O)N(C)C=C2C1=CC=CC=C1CC1=C(C)C=CC=C1C
COC1=CN=C(C2=CC=CC=N2)N=C1N1CC[C@H](F)C1
O=C1CCC2=CC=C(OCCCCN3CCN(C4=CC=CC(Cl)=C4Cl)CC3)C=C2N1
COC1=CC=CC=C1N1C(=O)C(C)SC1C1=CC=CC(C(=O)NCCCCC2=CC=CC=C2)=C1
CNC(=O)C1=CC2=C(N1)C(=O)N(C)C=C2C1=CC(C(C)(C)O)=CC=C1OC1=C(C)C=C(F)C=C1C
CCCCCCC(C)(C)C1=CC(OC)=C([C@H]2C=C(CO)[C@H]3C[C@@H]2C3(C)C)C(OC)=C1
C#CC1=CC=CC(N2C(=O)CSC2C2=CC=CC(C(=O)NCCCCC3=CC=CC=C3)=C2)=C1
COC(=O)CC1CC2=CC(Cl)=CC=C2N2C1=NN=C2[C@H]1CC[C@H](OC2=CC=CC=N2)CC1
COCCOC1=CC=C2N=C(C3(NC(=O)C[C@H](N)CC4=CC(F)=C(F)C=C4F)CCOCC3)SC2=C1
CC(=O)N1CCC2=C(C1)C(C1=CC=CC3=CC(C4=CN(C)N=C4C#N)=NC=C13)=NN2C1CCOCC1
CO/N=C(\C)C1=CC=C(N2C=CN=C2)C(NC(=O)C2=CN=C(C3=CC=CC=C3)C=N2)=C1
N#CC1=CC=C(NC2=NC=CC(NC3=C(F)C=C(C4=CC=NC=C4)C=C3F)=N2)C=C1
O=C(N[C@@H](CN1C=CN=C1)C1=CC=C(Cl)C=C1Cl)C1=CC=C(C2=NN=C(C3=CC=CC=C3)O2)C=C1
C[C@H]1CC2=C(NC3=CC(Cl)=C(F)C=C23)[C@@]2(N1)C(=O)NC1=CC=C(Cl)C=C12
CC1=NNC(C)=C1N1CCN(C2=CC(C(=O)O)=CC=C2C(F)(F)F)CC1
COC1=CC=C(S(=O)(=O)N2C=C(C(F)F)C3=CC=C(Cl)C=C32)C=C1N1CCNCC1
C#CC1=CC=C2C(=C1)CCCC1=NN=C(C3CCN(C4=CC=CC=N4)CC3)N21
CCOC1=CC=C(NC(C)=O)C=C1
CC1=CC=NC(N2C(=O)CSC2C2=CC=CC(C(=O)NCCCCN3C=CC=N3)=C2)=C1
CCC1=CC(F)=C2N=C(N3CCC(NC4CCOCC4)CC3)C(C3=NC(C)=NO3)=C(C)C2=C1
CCC1=CNC2=NC=C(C3=CC=C(N)C(C(=O)N(C)C)=N3)C=C12
CC1=NOC2=C1C1=CC=C(C3=CN(C)C=N3)C=C1C(C1=CC=C(Cl)C=C1)=N[C@H]2CC(N)=O
NS(=O)(=O)C1=CC(NC(=O)CC2=CC=CC=C2)=CC=C1OC1=CC=CC(Cl)=C1
O=C(NC1=CC2=C(NC3=CC=C(F)C(Cl)=C3)N=CN=C2C=C1OCCCN1CCOCC1)C1=CC([N+](=O)[O-])=CC=C1F
O=C(NCCN1CCCC1)C1=CC(C2=CC=C(CN3CCOCC3)C=C2F)=NC2=CC=C(F)C=C12
CC1=CC(NC2=NC(NC3=CC=CC=C3S(=O)(=O)C(C)C)=C3C=CNC3=N2)=C(OC(C)C)C=C1C1CCNCC1
C=CC(=O)N(C)CCOC1=C(N)N=CN=C1C1=CC(F)=CC(NC(=O)C2=CC=C(C3CC3)C=C2F)=C1C
CN1C=CC(C2=CC=C(C3=CN=CC(Cl)=C3N3CCC4(CCNC4=O)CC3)C=C2)=N1
COC1=CC=CC=C1OCC(O)CN1CCC(=C2C3=CC=C(Cl)C=C3CCC3=CC=CN=C23)CC1
CCNC(=O)C1=CC2=C(N1)C(=O)N(C)C=C2C1=CC(S(=O)(=O)CC)=CC=C1OC1=CC=CC=C1Cl
CC1=CN=C(NC2=CC=C(N3CCC(N(C)CCO)CC3)C(F)=C2)N=C1C1=CN(C(C)C)N=C1
NC1=CC(C(F)(F)F)=C(C2=CC(N3CCOCC3)=NC(N3CCOCC3)=N2)C=N1
CC1=CC(NC2=NC3=NNC=C3C(NC3=CC=CC=C3S(=O)(=O)C(C)C)=N2)=C(OC(C)C)C=C1C1CCN(C)CC1
ClC1=CN=C2N1CCCC1=NN=C([C@H]3CC[C@H](OC4=CC=CC=N4)CC3)N21
CCNC(=O)C1=CC2=C(N1)C(=O)N(C)C=C2C1=CC(C2(O)CCOCC2)=CC=C1OC1=C(C)C=C(F)C=C1C
NC(=O)C1=CC(F)=CC2=C1N=C(C1=CC3=C(CNCC3)S1)N2
CC1=CC=CC=C1N1CCN(C(=O)C2CN(C(=O)C3CCCC3)CC3=CC(Cl)=CC=C32)CC1
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](SC3=CC=CC(OCC4=CC=C(F)C=C4C)=C3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O
CC1=CC([C@H](C)NC2=NC=CC(N3C(=O)OC[C@@H]3[C@H](C)F)=N2)=NC=C1C1=CC=NC(C(F)(F)F)=C1
CC(C)C[C@H](NC(=O)[C@H](CC1=CSC=N1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1
O=C(O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl
O=C(N[C@@H](CN1C=CN=C1)C1=CC=C(C2=CC=CC=C2)C=C1Cl)C1=CC=C(C2=NN=C(C3=CC=CC=C3)O2)C=C1
C[C@H](C1=CC=C(C(F)(F)F)C=C1C(F)(F)F)N1C=C(NC(=O)C2=CN=C(C3=CC=CC=N3)S2)C=N1
CC(C1=CC=C(C(F)(F)F)C=C1C(F)(F)F)N1C=C(NC(=O)C2=CN=C(C3=CC=CC=N3)S2)C=N1
O[C@@H]1CC[C@H]1[C@H]1C2=CC=CC=C2C2=CN=CN21
C[C@]12CCCN1CC1=NNC(=O)C3=C4C1=C2NC4=CC(F)=C3
NC(=O)C1=CC=CC2=C1OC(C(=O)N1CCN(C3=NC(C4=CN=C(NC(=O)CN5CCOCC5)C=C4C(F)(F)F)=NC(N4CCOCC4)=N3)CC1)=C2
NCCNS(=O)(=O)C1=CC=C(NC2CCCCC2)C(NCC2=CC=CC=C2)=C1
CCNC1=CC(C(=O)N[C@@H](CC2=CC=CC=C2)[C@H](O)CNCC2=CC=CC(C(F)(F)F)=C2)=C(F)C(N2CCCCS2(=O)=O)=C1
CCOC1=CS(=O)(=O)C2=CC3=C(NC4=CC=C5SC=NC5=C4)N=CN=C3C=C12
O[C@@H]1C2=NN=CN2CC[C@H]1[C@H]1C2=CC=CC=C2C2=CN=CN21
CC1=NN=C2C(C)CN(C3=CC=C(Cl)C=C3)C3=CC=CC=C3N12
CC(C)C1=C(C2=CC=CC=C2)NC2=C(C#N)C=NN2C1=O
COC1=CC2=C(C=C1Cl)C=C([C@H](C)NC1=NC=C(C#N)C(OC)=N1)C(=O)N2
CC(C)N1N=CN=C1C1=CC2=C(S1)C1=CC=C(C(N)=O)C=C1OCC2
C[C@H](C1=CC=C(F)C=C1C(F)(F)F)N1C=C(NC(=O)C2=NOC(C3=CC=CC=N3)=C2)C=N1
FC1=CC=C(C2=C(C3=CC=NC(NC4=CC=CN=N4)=N3)SC(C3CCNCC3)=N2)C=C1
CC1=CC=C2N=C(N3CCCC4=CC=C(F)C=C4C3)C=C(NCCN)C2=C1
CC1=CC2=C(NS(C)(=O)=O)C=CC=C2N1C1=NC2=C(COCC2)C(NCC2=CC=CC=C2)=N1
COC1=CC=C(F)C=C1N1C(=O)CSC1C1=CC=CC(C(=O)NCCCCC2=CC=CC=C2)=C1
CS(=O)(=O)NC1=NN=C2C=C(OCC34CC5CC(CC(C5)C3)C4)C(C3CC3)=CN12
CS(=O)(=O)NC1=NN=C2C=C(COC3=CC(Cl)=CC(Cl)=C3)C(C3CC3)=CN12
COC1=CN=C2C(NCC3=NN=C4C=CC(C5=CC(F)=CC(F)=C5)=NN34)=CC=NC2=C1
CC1=CC(F)=CC(C)=C1OC1=CC=C(C(C)(C)O)C=C1C1=CN(C)C(=O)C2=C1C=C(C(=O)NC1CC1)N2
CC1=NOC2=C1C1=C(C(C3=CC=C(Cl)C=C3)=N[C@H]2CC(N)=O)C(C)=C(C)S1
COC1=CC=C2N=CC(F)=C([C@@H](O)[C@H](O)[C@@H]3CC[C@@H](NCC4=CC5=C(C=N4)OCCS5)CO3)C2=N1
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](SC3=CC=CC(NCC4=CC=CC=C4)=C3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O
O=C(NC1=NN2C(C3CCC4(CC3)CCN(C(=O)[C@@H]3CC3(F)F)C4)=CC=CC2=N1)C1CC1
CNC(=O)NC1=CC=C2C(=C1)CC[C@@]21OC(=O)N(CC(=O)N2CC3=CC=CC=C3CC[C@H]2C(C)C)C1=O
CC(C)C1=NC2=CC=CN=C2N1C1=CC=C(C[C@H](N=C2C(Br)C(=O)C23CCCCC3)C(=O)O)C=C1
C[C@@H]1CCC[C@@](O)(CNC(=O)C2=C(Cl)C=CC3=NC(N4CCC(N(C)C)C4)=CC=C23)C1
CS(=O)(=O)C1=CC=C(C2=NN=C(C3=CC=C(C(=O)N[C@@H](CN4C=CN=C4)C4=CC=C(Cl)C=C4Cl)C=C3)O2)C=C1Cl
CC1=CC=C(C2=CC(C(=O)NC3=CN(CC4=CC=C(C(F)(F)F)C=C4C(F)(F)F)N=C3)=NO2)O1
CCNC(=O)NC1=CC=C(C2=NC3=C(CCN(C4=CC=CN=N4)C3)C(N3CCOC[C@@H]3C)=N2)C=C1
CCNC(=O)C1=CC2=C(N1)C(=O)N(C)C=C2C1=CC(NS(=O)(=O)CC)=CC=C1OC1=C(C)C=CC=C1C
NC1=NC(C2=CC=C(F)C=C2)=C(C2=CC=NC(NC3=CC=C(N4CCNCC4)C=C3)=N2)S1
CC(C)C1=CC(OC2=C(Cl)C=C(N3N=C(C#N)C(=O)NC3=O)C=C2Cl)=NNC1=O
CC1=NN(CC(F)(F)F)C=C1NC1=NC=C(Br)C(NCC2=CC=C(S(N)(=O)=O)C=C2)=N1
CC1=NOC2=C1C1=CC=C(C3=CN(C)C(=O)C=C3)C=C1N(C1=CC=C(C#N)C=C1)CC2C
CN1C(=O)C=CC2=C1C=CN2C1=C(Cl)C=C(N2N=C(C#N)C(=O)NC2=O)C=C1Cl
C[C@H]1CNC(=O)C2=C3N=C(C=CN3N=C2)N[C@H](C)C2=CC(F)=CC=C2O1
COC1=CC=C([C@H](C)NC(=O)N(C)C2CCN(C3CCC4=CC(C)=CC=C43)CC2)C(Cl)=C1Cl
C[C@H](NC(=O)[C@@H](CC(=O)N1CCC(N2CCCCC2)CC1)N1C(=O)[C@@H](N2C(=O)OC[C@@H]2C2=CC=CC=C2)[C@H]1/C=C/C1=CC=CC=C1)C1=CC=CC=C1
O=C(O)[C@H](CC1=CC=C(N2C(C3=CC=CN=C3)=NC3=CC=CN=C32)C=C1)N=C1C(Br)C(=O)C12CCCCC2
CCN1C(CO)=NN(C2=NC(O[C@@H](C)C(F)(F)F)=C(C(=O)NC3=C(C)C=NC(OC)=C3Cl)C=C2F)C1=O
CCNC1=NC(N2CC(=O)NC3=CC(OC)=CC=C32)=C2N=CC=CC2=N1
O=C(N[C@@H](CN1C=CN=C1)C1=CC=C(Cl)C=C1Cl)C1=CC=C(C2=NN=C(C3=CC(F)=CC(C4=NC=NC=C4F)=C3)O2)C=C1
CC(=O)N1CCC2=C(C1)C(C1=CC=CC3=CC(C4=CN(C)N=C4C(F)F)=NC=C13)=NN2C1CCOCC1
O=S(=O)(NC1=NN=C2C=C(OCC34CC5CC(CC(C5)C3)C4)C(C3CC3)=CN12)C1CC1
CCNC1=CC(C(=O)N[C@@H](CC2=CC=CC=C2)[C@H](O)CNCC2=CN(CC)N=C2)=CC(N2CCCCS2(=O)=O)=C1
O=C1C2=CC=CC=C2N=C2C3=CC=CC=C3C(NCCCCCCC(O)=NO)=NN12
CC1=CC=C(C(=O)O)C=C1N1CCN(C2=C(C)NN=C2C)CC1
O=C(NC1=CC=NC(NC(=O)[C@H]2C[C@H]2F)=C1)C1=C(F)C=CC=C1Cl
CCC1=CC=C2C(=C1)CCCC1=NN=C(C3CCN(C4=CC=CC=N4)CC3)N21
COC1=CC=C(C2=CN3N=CC(C4=CC=CC5=NC=CC=C45)=C3N=C2)C=C1
CC1=NOC2=C1C1=CC=C(C3=CN(CC(N)=O)N=C3)C=C1N(C1=CC=C(C#N)C=C1)CC2C
CC1=CC=C2N=C(N3CCS(=O)(=O)C4=CC=CC=C4C3)N=C(NCC3(N)COC3)C2=C1
CO[C@@H](C)C1=C(NC(=O)NC2=CN=C(N3N=CC=N3)C(Cl)=C2)C=NC2=CC(Cl)=NN12
CC1=NOC2=C1C1=CC=CC=C1C(C1=CC=C(Cl)C=C1)=N[C@H]2CC(N)=O
CCNC(=O)C1=CC2=C(N1)C(=O)N(C)C=C2C1=CC(S(=O)(=O)CC)=CC=C1OC1=C(C)C=CC=C1C#N
CCC1=CC=C2N=C(N3CCC(N[C@@H]4CCCOC4)CC3)C(C3=NC(C)=NO3)=CC2=C1
CC1=NOC2=C1C1=CC=CC=C1C(C1=CC=C(C#N)C=C1)=N[C@H]2CC(N)=O
CC1=C(C)S(=O)(=O)C2=CC3=C(NC4=CC=C5SC=NC5=C4)N=CN=C3C=C12
CNC(=O)NC1=CC2=C(C=C1F)[C@@]1(CC2)OC(=O)N(CC(=O)N2CC3=CC=C(F)C=C3CC[C@H]2C2CC2)C1=O
FC1=CC=C(C2=C(C3=CC=NC(NC4=NN=CS4)=N3)SC(C3CCNCC3)=N2)C=C1
CCP(=O)(OC)C1=CC=C2OC(C3=CC=CC(C(F)(F)F)=C3)=NC2=C1
CN1CCC(C2=NC(C3=CC=C(F)C=C3)=C(C3=CC=NC(NC4=CC=C(N5CCNCC5)C=C4)=N3)S2)CC1
COC1=CC=C2C(OC3=CC=C(NC(=O)C4=C(C)N(CC(C)(C)O)N(C5=CC=CC=C5)C4=O)N=C3)=CC=NC2=C1
CC1=NC(N[C@H](C)C2=CC(N)=CC(C(F)(F)F)=C2)=C2C=C(O[C@H]3CCOC3)C(O)=CC2=N1
CCNC(=O)C1=CC2=C(N1)C(=O)N(C)C=C2C1=CC(S(C)(=O)=O)=CC=C1OC1=CC=C(F)C=C1F
C[C@H](CCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C
CN1CC2=CC(Cl)=CC=C2N2C(=NN=C2[C@H]2CC[C@H](OC3=CC=CC=N3)CC2)C1
CCNC(=O)NC1=CC=C(C2=NC3=C(CCN(C4=NC=CC=N4)C3)C(N3CCOCC3)=N2)C=C1
CCNC(=O)NC1=CC=C(C2=NC3=C(C[C@@H]4CC[C@H]3N4C(=O)COC)C(N3CCOC[C@@H]3C)=N2)C=C1
O=C(NC1=NN2C(C3CCC(NC(=O)C4(F)CC4)CC3)=CC=CC2=N1)C1CC1
CC1=CC(NC2=NC=CC(C3=C(C4=CC=C(F)C=C4)N=C(C4CCNCC4)S3)=N2)=CC(C)=N1
C[C@@H]1CC2=C(NC3=CC=CC=C23)[C@@H](C2=C(F)C=C(NC3CN(CCCF)C3)C=C2F)N1CC(F)(F)CO
CC1=NN(CC(=O)N2CCN(C3=C(C4=NC5=CC=CC=C5N4)N=C(C(F)(F)F)S3)C[C@H]2C)C(C)=N1
O[C@@H]1CCCC[C@H]1[C@H]1C2=CC=CC=C2C2=CN=CN21
CC(C)C1=C(NC(=O)NC2=CN=C(N3N=CC=N3)C(Cl)=C2)C=NC2=CC(Cl)=NN12
CCNC(=O)C1=CC2=C(N1)C(=O)N(C)C=C2C1=CC(S(=O)(=O)CC)=CC=C1N1C=CC2=CC=CC=C21
CC1=CC=C2N=C(N3CCCC4=CC=C(F)C=C4C3)C=C(NCCO)C2=C1
ClC1=CC=C2C(=C1)CCC1=NN=C([C@H]3CC[C@H](OC4=CC=CC=N4)CC3)N21
COC1=CN=C(C2=CC=CC=N2)N=C1NCC1=CC=CC=C1C(F)(F)F
O=C(C1=CC=C(OCCN2CCCCC2)C=C1)C1=C(C2=CC=C(O)C=C2)SC2=CC(O)=CC=C12
O=S1(=O)C=C(C2CC2)C2=CC3=NC=NC(NC4=CC=C5SC=NC5=C4)=C3C=C21
O=[N+]([O-])C1=CC=C2C(=C1)C=CN2CC1=CC(CN2CCCC2)=C(O)C2=NC=CC=C12
O=C(C1=CC=C2OCOC2=C1)C1=CNC(C2=CNC3=CC=CC=C23)=N1
CC(O)C1=CN(CCNC2=NON=C2/C(=N/O)NC2=CC=C(F)C(Br)=C2)N=N1
COC1=CN=C(C2=CC=CC=N2)N=C1N1CCCC1
NCC(=O)N(CC1=CC=CN=C1)C1=CC=C(C2=NC3=CC=CC=C3S2)C=C1
N#CC1=C(C2=CC=C(C(F)(F)F)C=C2)C=C(NCCN2CCCC2)N2C1=NC1=CC=CC=C12
O=C(O)C1=CC=CC(CC2=CC(Cl)=CC=C2OCC2=CC=C(Cl)C=C2F)=N1
CCOC1=CN=C(C(=O)NC[C@@H](F)CO)C=C1NC1=CC=CC(F)=C1F
CC1=CC(F)=C(NC(=O)C2=CC=CC(C(C)(C)C#N)=C2)C=C1C1=CC=C2C(=O)N(C)N=CC2=C1
CC1=CC=C(C2=N[C@@H](CC(N)=O)C3=C(C4=CC=CC=C24)C(C)=NO3)C=C1
CCNCCNC1=CC(C2=CC=C(C(F)(F)F)C=C2)=C(C#N)C2=NC3=CC=CC=C3N12
CC1=NNC(C)=C1N1CCN(C2=CC(C(=O)O)=CC=C2Cl)CC1
O=S(=O)(NCCN1CCNCC1)C1=CC=C(NC2CCCCC2)C(NCC2=CC=CC=C2)=C1
CC[C@@H](C1=NC2=CC=CC(F)=C2C(=O)N1C1CC1)N1N=C(C2=CC=C(OC)C(F)=C2)C2=C(N)N=CN=C21
C#CCN(CC1=CC=C(F)C=C1)C1=CC(C)=C(NC(=O)OC)C(C)=C1
O=S(=O)(NCCN1CCOCC1)C1=CC=C(NC2CCCCC2)C(NCC2=CC=CC=C2)=C1
N#CC1=CC(F)=CC(OC2=CC=C3C(=C2C(F)F)[C@@H](O)C(F)(F)S3(=O)=O)=C1
O=C(NC1=CC=NC(NC(=O)C2CC2)=C1)C1=C(Cl)C=CC=C1Cl
CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](SC3=CC(Cl)=CC(OC)=C3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O
CNC(=O)NC1=CC=C2C(=C1)CC[C@@]21OC(=O)N(CC(=O)N2CC3=CC=CC=C3CC[C@H]2C(F)(F)F)C1=O
O=C(NC1=NN2C(C3CCC4(CC3)CCN(C(=O)[C@@H]3CC3(F)F)CC4)=CC=CC2=N1)C1CC1
CCNC(=O)C1=CC2=C(N1)C(=O)N(C)C=C2C1=CC(S(=O)(=O)CC)=CC=C1C1=CC=CC2=C1NC=C2
CC1=NN(C(C)C2=CC=C(C(F)(F)F)C=C2C(F)(F)F)C=C1NC(=O)C1=NN=C(C2=CC=CC=N2)S1
CC1=CC(NC2=NC=C(Cl)C(NC3=CC=CC=C3S(=O)(=O)C(C)C)=N2)=C(OC(C)C)C=C1C1CCN(CCO)CC1
O[C@@H]1C2=CC=NN2CC[C@H]1[C@H]1C2=CC=CC=C2C2=CN=CN21
COC1=CN=C(C2=CC=CC=N2)N=C1NCC1=CC=CC=C1C
O=C(N[C@@H](CN1C=CN=C1)C1=CC=C(Cl)C=C1Cl)C1=CC=C(C2=NN=C(C3=CC=C(Cl)C(Cl)=C3)O2)C=C1
CC(=O)N1CCC2=C(C1)C(C1=CC=CC3=CC(C4=C(C#N)N(C)N=C4)=NC=C13)=NN2C1CCOCC1
