LOG_CLint_HLM,LOG_CLint_RLM,LOG_CLint_MLM
1.1649473726218416,1.667359546183087,1.9132308711135608
1.499549625905149,2.3380578754197563,2.653429606747574
0.8499412363986305,-0.6478174818886375,0.2459442801693059
2.1777644086505483,3.264723400902,3.18601783341442
0.290034611362518,1.2430380486862944,1.6910814921229684
1.230448921378274,1.4471580313422192,1.9084850188786495
1.0413926851582251,1.0,1.4471580313422192
-0.4771646863394699,1.171141151028382,1.2631624649622166
0.9194442104652368,1.100370545117563,1.3561597599568995
0.2442771208018428,-0.0457574905606751,0.291701770729981
1.410608542568368,1.4014005407815442,1.7688230254496435
1.9030899869919435,1.893206753059848,3.1046151273728366
-1.5228787452803376,-1.0132282657337552,-0.889410289700751
2.321038892726055,2.8103669536816254,3.568163574903225
2.3010299956639813,3.0791812460476247,3.0791812460476247
0.4483971034577676,0.2095150145426309,0.8480042714972682
1.0291807889075468,1.209515014542631,2.179925032074337
1.5733358400660675,1.7323937598229686,2.160933490460957
0.0681858617461616,1.334453751150931,1.7688230254496435
3.937852260287463,2.912046602271791,3.221849618204452
1.4299136977637543,2.7867514221455614,2.68263687783336
2.3423437110098417,2.5081255360831998,3.12548614538646
1.1821292140529984,0.1583624920952496,1.4439901151130374
1.816373888752362,1.9084850188786495,2.3780616014047293
3.1142772965615864,3.0090257420869104,3.0982975364946976
2.2317875063943746,2.1531555571961136,4.45841318784775
1.1986570869544226,1.9608273899659168,1.9331074937869817
1.3451069938119355,2.7764105888073423,1.7026476294177555
1.2295538639811363,1.603577368151467,1.838244434208112
0.7708520116421442,1.4313637641589874,1.7708520116421442
0.9658129530366032,1.1126050015345743,1.110589710299249
1.2355031964943377,1.7724684030532805,2.4941900877900745
0.1139433523068367,1.437750562820388,0.6812412373755872
1.2442771208018428,1.1947917577219245,2.160933490460957
0.9633155113861112,1.243781916093795,1.9395691686559016
0.5910646070264992,0.785329835010767,1.146128035678238
1.4483971034577676,1.6532125137753435,2.634124451552187
0.7781512503836436,0.8450980400142568,1.380211241711606
3.9255183581774302,4.259593878885949,4.437829806408219
1.0,1.462397997898956,1.7993405494535817
1.7781338782569227,1.713456940673569,2.582759665164257
-0.2597162803181209,0.2329961103921538,1.238154035743054
0.7781512503836436,2.204119982655925,1.380211241711606
-1.530177984021837,-0.8276890314780458,-0.9423338960901708
3.1661369327403115,3.616622529455572,3.944334838813091
1.146128035678238,1.1760912590556811,1.6020599913279625
0.5910646070264992,0.7558748556724915,0.9138138523837168
1.7402837196818792,1.9795483747040952,2.282927846422476
2.903089986991944,2.5228744023138034,3.5228783109856385
0.8085485512404055,1.6866362692622934,2.7388598020722004
1.545307116465824,2.7918309476748364,3.0566247553798696
0.8535156967569286,0.401400540781544,0.9149510611278816
1.1212643052295814,1.4511721575125398,2.260184719283916
2.3883321478572155,2.8691143269793757,3.149034267161249
0.670245853074124,1.8350561017201164,1.7388598020722
1.7116385382323491,1.760422483423212,2.308735110028761
0.8965262174895554,1.863322860120456,1.655618583541222
2.3943168184569563,2.563836918664545,2.950476091574338
0.8633228601204559,1.2787536009528289,1.5314789170422551
2.263233538439489,4.1663315204698055,3.1194769403851077
-0.2158107946190391,0.5519376953648372,0.7600491011421383
1.4914317356829694,1.189770956346874,1.5469742758332872
0.1095785469043867,0.5774917998372253,1.522150692108255
1.784189205380961,2.106530853822381,2.3989117403778493
1.1250907130826342,1.2638726768652235,1.0698530211136246
1.4694685478507536,1.6901960800285136,2.992111487786949
1.9729014070248423,2.4109121388630825,2.928791044260312
2.2613104601006238,1.7466341989375789,2.891584842803669
0.0681858617461616,1.9365137424788932,1.634124451552187
3.954676586918644,0.7923916894982539,0.7403626894942439
1.691435152144062,2.163757523981956,4.162105676009008
1.0657663876227488,1.3664229572259727,1.881669907672061
1.1139433523068367,1.3424226808222062,1.57978359661681
1.0791812460476249,1.2787536009528289,1.591064607026499
0.691435152144062,0.48572142648158,1.3251255262169308
1.481442628502305,1.977723605288848,2.7075701760979363
1.431797841638306,1.6188844849954505,1.9563437462861064
0.6020599913279624,1.3010299956639813,1.806179973983887
1.5595475555804343,2.467460109507264,2.8231806877722363
2.7126497016272118,2.170261715394957,2.7902851640332416
1.5866998016240492,2.04766419460156,2.2361844428801496
1.1139433523068367,1.6020599913279625,1.869231719730976
1.4661258704181992,1.6532125137753435,1.990671775066
1.0,1.3222192947339193,1.4771212547196624
2.834630487821257,3.1856356328424464,2.912046602271791
1.6053050461411094,1.7101173651118162,1.7649229846498886
0.9542425094393248,1.2041199826559248,1.462397997898956
1.5154764413823758,1.624488362513449,2.3618788687027887
2.2750117377780112,2.230244499401375,2.6180376316587326
-0.1914514487595944,-0.0819696632151198,0.4188065690947886
0.9888308631529492,1.1016096172331111,1.302001727369793
-0.175939282581347,-0.0819696632151198,0.2739730037695493
1.3234583668494675,2.04766419460156,1.291701770729981
1.7489628612561614,1.4742162640762553,2.739414102698696
1.7781512503836436,1.7132384615456615,1.962227231350085
1.0389577711393665,1.6827315646221837,2.040266007446085
-0.2328441339178195,1.5976951859255124,1.823180687772236
1.1139433523068367,1.4913616938342726,1.6020599913279625
1.230448921378274,1.4913616938342726,1.8388490907372552
1.05045709478573,1.2375437381428744,1.6180376316587324
0.1821292140529984,0.3308194664958368,1.1292902089654924
1.0413926851582251,1.2787536009528289,1.7160033436347992
1.545307116465824,1.8463371121298051,1.9149510611278813
0.9867717342662448,1.568201724066995,1.792391689498254
1.4661258704181992,1.6532125137753435,1.990671775066
2.6532125137753435,2.8016300604667204,3.335792770068036
1.5563025007672873,1.9084850188786495,2.0791812460476247
0.5453071164658241,1.334453751150931,1.7688230254496435
1.8864907251724816,2.7442929831226763,2.791690649020118
2.046822810130636,1.6575338875579864,2.0398897977361816
1.4316853446860118,1.6101276130759954,2.536773011830362
0.9822712330395684,1.591064607026499,1.6875289612146342
0.7403626894942439,1.2624510897304295,1.3996737214810382
0.7858563647484238,2.062807533172159,2.1190710437838063
2.660865478003869,2.9943171526696366,3.0
1.499549625905149,1.954242509439325,1.4378298064082191
2.014638126759235,1.6668922110665363,2.000971731705812
